CRIME_YEAR,CRIME_STATE,CRIME_CITY,CRIME_CITY_LATTITUDE,CRIME_CITY_LONGTITUDE,CRIME_TYPE,NUMBER_OF_CRIME_IN_THE_CRIME_TYPE
2005,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,COUNTERFIETING,2
2005,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,HURT/GREVIOUS HURT,1267
2005,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DOWRY DEATHS,5
2005,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,123
2005,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CAUSING DEATH BY NEGLIGENCE,230
2005,TAMIL NADU,VELLORE,12.9349,79.1468,MURDER,49
2005,TAMIL NADU,VELLORE,12.9349,79.1468,ATTEMPT TO MURDER,32
2005,TAMIL NADU,VELLORE,12.9349,79.1468,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2
2005,TAMIL NADU,VELLORE,12.9349,79.1468,RAPE,23
2005,TAMIL NADU,VELLORE,12.9349,79.1468,OTHER RAPE,22
2005,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING & ABDUCTION,37
2005,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,23
2005,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF OTHERS,14
2005,TAMIL NADU,VELLORE,12.9349,79.1468,DACOITY,1
2005,TAMIL NADU,VELLORE,12.9349,79.1468,ROBBERY,12
2005,TAMIL NADU,VELLORE,12.9349,79.1468,BURGLARY,151
2005,TAMIL NADU,VELLORE,12.9349,79.1468,THEFT,577
2005,TAMIL NADU,VELLORE,12.9349,79.1468,RIOTS,26
2005,TAMIL NADU,VELLORE,12.9349,79.1468,CRIMINAL BREACH OF TRUST,8
2005,TAMIL NADU,VELLORE,12.9349,79.1468,CHEATING,133
2005,TAMIL NADU,VELLORE,12.9349,79.1468,COUNTERFIETING,4
2005,TAMIL NADU,VELLORE,12.9349,79.1468,HURT/GREVIOUS HURT,2229
2005,TAMIL NADU,VELLORE,12.9349,79.1468,DOWRY DEATHS,12
2005,TAMIL NADU,VELLORE,12.9349,79.1468,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,54
2005,TAMIL NADU,VELLORE,12.9349,79.1468,CAUSING DEATH BY NEGLIGENCE,357
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,MURDER,131
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,ATTEMPT TO MURDER,193
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,5
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,RAPE,29
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,OTHER RAPE,29
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING & ABDUCTION,59
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,41
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF OTHERS,18
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,DACOITY,5
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,ROBBERY,58
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,BURGLARY,560
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,THEFT,2363
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,RIOTS,130
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,CRIMINAL BREACH OF TRUST,14
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,CHEATING,535
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,COUNTERFIETING,14
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,HURT/GREVIOUS HURT,1198
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,DOWRY DEATHS,32
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,87
2006,TAMIL NADU,CHENNAI,13.0826,80.2707,CAUSING DEATH BY NEGLIGENCE,1330
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,MURDER,79
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,ATTEMPT TO MURDER,46
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,RAPE,18
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,OTHER RAPE,18
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING & ABDUCTION,36
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,20
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF OTHERS,16
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,DACOITY,16
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,ROBBERY,25
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,BURGLARY,171
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,THEFT,952
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,RIOTS,91
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,CRIMINAL BREACH OF TRUST,12
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,CHEATING,88
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,COUNTERFIETING,2
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,HURT/GREVIOUS HURT,567
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,DOWRY DEATHS,8
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,60
2006,TAMIL NADU,COIMBATORE,11.0168,76.9558,CAUSING DEATH BY NEGLIGENCE,807
2006,TAMIL NADU,SALEM,11.6643,78.146,MURDER,50
2006,TAMIL NADU,SALEM,11.6643,78.146,ATTEMPT TO MURDER,29
2006,TAMIL NADU,SALEM,11.6643,78.146,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0
2006,TAMIL NADU,SALEM,11.6643,78.146,RAPE,21
2006,TAMIL NADU,SALEM,11.6643,78.146,OTHER RAPE,21
2006,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING & ABDUCTION,45
2006,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,41
2006,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING AND ABDUCTION OF OTHERS,4
2006,TAMIL NADU,SALEM,11.6643,78.146,DACOITY,4
2006,TAMIL NADU,SALEM,11.6643,78.146,ROBBERY,17
2006,TAMIL NADU,SALEM,11.6643,78.146,BURGLARY,46
2006,TAMIL NADU,SALEM,11.6643,78.146,THEFT,160
2006,TAMIL NADU,SALEM,11.6643,78.146,RIOTS,110
2006,TAMIL NADU,SALEM,11.6643,78.146,CRIMINAL BREACH OF TRUST,1
2006,TAMIL NADU,SALEM,11.6643,78.146,CHEATING,17
2006,TAMIL NADU,SALEM,11.6643,78.146,COUNTERFIETING,2
2006,TAMIL NADU,SALEM,11.6643,78.146,HURT/GREVIOUS HURT,771
2006,TAMIL NADU,SALEM,11.6643,78.146,DOWRY DEATHS,7
2006,TAMIL NADU,SALEM,11.6643,78.146,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,71
2006,TAMIL NADU,SALEM,11.6643,78.146,CAUSING DEATH BY NEGLIGENCE,380
2006,TAMIL NADU,MADURAI,9.9252,78.1198,MURDER,36
2006,TAMIL NADU,MADURAI,9.9252,78.1198,ATTEMPT TO MURDER,33
2006,TAMIL NADU,MADURAI,9.9252,78.1198,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
2006,TAMIL NADU,MADURAI,9.9252,78.1198,RAPE,28
2006,TAMIL NADU,MADURAI,9.9252,78.1198,OTHER RAPE,28
2006,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING & ABDUCTION,60
2006,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,25
2006,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING AND ABDUCTION OF OTHERS,35
2006,TAMIL NADU,MADURAI,9.9252,78.1198,DACOITY,4
2006,TAMIL NADU,MADURAI,9.9252,78.1198,ROBBERY,24
2006,TAMIL NADU,MADURAI,9.9252,78.1198,BURGLARY,99
2006,TAMIL NADU,MADURAI,9.9252,78.1198,THEFT,319
2006,TAMIL NADU,MADURAI,9.9252,78.1198,RIOTS,100
2006,TAMIL NADU,MADURAI,9.9252,78.1198,CRIMINAL BREACH OF TRUST,10
2006,TAMIL NADU,MADURAI,9.9252,78.1198,CHEATING,86
2006,TAMIL NADU,MADURAI,9.9252,78.1198,COUNTERFIETING,3
2006,TAMIL NADU,MADURAI,9.9252,78.1198,HURT/GREVIOUS HURT,373
2006,TAMIL NADU,MADURAI,9.9252,78.1198,DOWRY DEATHS,2
2006,TAMIL NADU,MADURAI,9.9252,78.1198,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,49
2006,TAMIL NADU,MADURAI,9.9252,78.1198,CAUSING DEATH BY NEGLIGENCE,314
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,MURDER,58
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ATTEMPT TO MURDER,146
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,RAPE,42
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,OTHER RAPE,42
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING & ABDUCTION,31
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,31
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING AND ABDUCTION OF OTHERS,0
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DACOITY,1
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ROBBERY,26
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,BURGLARY,121
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,THEFT,371
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,RIOTS,3
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CRIMINAL BREACH OF TRUST,7
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CHEATING,27
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,COUNTERFIETING,2
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,HURT/GREVIOUS HURT,51
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DOWRY DEATHS,632
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,86
2006,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CAUSING DEATH BY NEGLIGENCE,291
2006,TAMIL NADU,VELLORE,12.9349,79.1468,MURDER,80
2006,TAMIL NADU,VELLORE,12.9349,79.1468,ATTEMPT TO MURDER,48
2006,TAMIL NADU,VELLORE,12.9349,79.1468,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,4
2006,TAMIL NADU,VELLORE,12.9349,79.1468,RAPE,27
2006,TAMIL NADU,VELLORE,12.9349,79.1468,OTHER RAPE,27
2006,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING & ABDUCTION,47
2006,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,37
2006,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF OTHERS,10
2006,TAMIL NADU,VELLORE,12.9349,79.1468,DACOITY,2
2006,TAMIL NADU,VELLORE,12.9349,79.1468,ROBBERY,20
2006,TAMIL NADU,VELLORE,12.9349,79.1468,BURGLARY,173
2006,TAMIL NADU,VELLORE,12.9349,79.1468,THEFT,462
2006,TAMIL NADU,VELLORE,12.9349,79.1468,RIOTS,20
2006,TAMIL NADU,VELLORE,12.9349,79.1468,CRIMINAL BREACH OF TRUST,2
2006,TAMIL NADU,VELLORE,12.9349,79.1468,CHEATING,40
2006,TAMIL NADU,VELLORE,12.9349,79.1468,COUNTERFIETING,1
2006,TAMIL NADU,VELLORE,12.9349,79.1468,HURT/GREVIOUS HURT,659
2006,TAMIL NADU,VELLORE,12.9349,79.1468,DOWRY DEATHS,7
2006,TAMIL NADU,VELLORE,12.9349,79.1468,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,49
2006,TAMIL NADU,VELLORE,12.9349,79.1468,CAUSING DEATH BY NEGLIGENCE,421
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,MURDER,145
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,ATTEMPT TO MURDER,247
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,4
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,RAPE,46
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,OTHER RAPE,46
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING & ABDUCTION,83
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,59
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF OTHERS,24
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,DACOITY,8
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,ROBBERY,74
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,BURGLARY,654
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,THEFT,2117
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,RIOTS,115
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,CRIMINAL BREACH OF TRUST,14
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,CHEATING,433
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,COUNTERFIETING,9
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,HURT/GREVIOUS HURT,1224
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,DOWRY DEATHS,43
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,108
2007,TAMIL NADU,CHENNAI,13.0826,80.2707,CAUSING DEATH BY NEGLIGENCE,1125
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,MURDER,87
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,ATTEMPT TO MURDER,62
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,RAPE,16
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,OTHER RAPE,16
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING & ABDUCTION,84
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,71
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF OTHERS,13
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,DACOITY,7
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,ROBBERY,27
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,BURGLARY,286
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,THEFT,1044
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,RIOTS,190
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,CRIMINAL BREACH OF TRUST,17
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,CHEATING,169
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,COUNTERFIETING,7
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,HURT/GREVIOUS HURT,776
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,DOWRY DEATHS,11
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,121
2007,TAMIL NADU,COIMBATORE,11.0168,76.9558,CAUSING DEATH BY NEGLIGENCE,867
2007,TAMIL NADU,SALEM,11.6643,78.146,MURDER,67
2007,TAMIL NADU,SALEM,11.6643,78.146,ATTEMPT TO MURDER,54
2007,TAMIL NADU,SALEM,11.6643,78.146,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2
2007,TAMIL NADU,SALEM,11.6643,78.146,RAPE,25
2007,TAMIL NADU,SALEM,11.6643,78.146,OTHER RAPE,25
2007,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING & ABDUCTION,71
2007,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,60
2007,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING AND ABDUCTION OF OTHERS,11
2007,TAMIL NADU,SALEM,11.6643,78.146,DACOITY,8
2007,TAMIL NADU,SALEM,11.6643,78.146,ROBBERY,21
2007,TAMIL NADU,SALEM,11.6643,78.146,BURGLARY,55
2007,TAMIL NADU,SALEM,11.6643,78.146,THEFT,202
2007,TAMIL NADU,SALEM,11.6643,78.146,RIOTS,191
2007,TAMIL NADU,SALEM,11.6643,78.146,CRIMINAL BREACH OF TRUST,0
2007,TAMIL NADU,SALEM,11.6643,78.146,CHEATING,25
2007,TAMIL NADU,SALEM,11.6643,78.146,COUNTERFIETING,0
2007,TAMIL NADU,SALEM,11.6643,78.146,HURT/GREVIOUS HURT,1255
2007,TAMIL NADU,SALEM,11.6643,78.146,DOWRY DEATHS,6
2007,TAMIL NADU,SALEM,11.6643,78.146,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,125
2007,TAMIL NADU,SALEM,11.6643,78.146,CAUSING DEATH BY NEGLIGENCE,385
2007,TAMIL NADU,MADURAI,9.9252,78.1198,MURDER,55
2007,TAMIL NADU,MADURAI,9.9252,78.1198,ATTEMPT TO MURDER,52
2007,TAMIL NADU,MADURAI,9.9252,78.1198,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0
2007,TAMIL NADU,MADURAI,9.9252,78.1198,RAPE,9
2007,TAMIL NADU,MADURAI,9.9252,78.1198,OTHER RAPE,9
2007,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING & ABDUCTION,36
2007,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,30
2007,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING AND ABDUCTION OF OTHERS,6
2007,TAMIL NADU,MADURAI,9.9252,78.1198,DACOITY,3
2007,TAMIL NADU,MADURAI,9.9252,78.1198,ROBBERY,10
2007,TAMIL NADU,MADURAI,9.9252,78.1198,BURGLARY,77
2007,TAMIL NADU,MADURAI,9.9252,78.1198,THEFT,252
2007,TAMIL NADU,MADURAI,9.9252,78.1198,RIOTS,133
2007,TAMIL NADU,MADURAI,9.9252,78.1198,CRIMINAL BREACH OF TRUST,15
2007,TAMIL NADU,MADURAI,9.9252,78.1198,CHEATING,116
2007,TAMIL NADU,MADURAI,9.9252,78.1198,COUNTERFIETING,0
2007,TAMIL NADU,MADURAI,9.9252,78.1198,HURT/GREVIOUS HURT,521
2007,TAMIL NADU,MADURAI,9.9252,78.1198,DOWRY DEATHS,11
2007,TAMIL NADU,MADURAI,9.9252,78.1198,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,54
2007,TAMIL NADU,MADURAI,9.9252,78.1198,CAUSING DEATH BY NEGLIGENCE,394
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,MURDER,80
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ATTEMPT TO MURDER,262
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,RAPE,35
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,OTHER RAPE,35
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING & ABDUCTION,56
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,54
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING AND ABDUCTION OF OTHERS,2
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DACOITY,1
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ROBBERY,46
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,BURGLARY,170
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,THEFT,416
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,RIOTS,2
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CRIMINAL BREACH OF TRUST,7
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CHEATING,87
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,COUNTERFIETING,7
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,HURT/GREVIOUS HURT,871
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DOWRY DEATHS,5
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,96
2007,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CAUSING DEATH BY NEGLIGENCE,284
2007,TAMIL NADU,VELLORE,12.9349,79.1468,MURDER,66
2007,TAMIL NADU,VELLORE,12.9349,79.1468,ATTEMPT TO MURDER,36
2007,TAMIL NADU,VELLORE,12.9349,79.1468,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2
2007,TAMIL NADU,VELLORE,12.9349,79.1468,RAPE,25
2007,TAMIL NADU,VELLORE,12.9349,79.1468,OTHER RAPE,25
2007,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING & ABDUCTION,55
2007,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,48
2007,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF OTHERS,7
2007,TAMIL NADU,VELLORE,12.9349,79.1468,DACOITY,0
2007,TAMIL NADU,VELLORE,12.9349,79.1468,ROBBERY,11
2007,TAMIL NADU,VELLORE,12.9349,79.1468,BURGLARY,165
2007,TAMIL NADU,VELLORE,12.9349,79.1468,THEFT,418
2007,TAMIL NADU,VELLORE,12.9349,79.1468,RIOTS,4
2007,TAMIL NADU,VELLORE,12.9349,79.1468,CRIMINAL BREACH OF TRUST,52
2007,TAMIL NADU,VELLORE,12.9349,79.1468,CHEATING,0
2007,TAMIL NADU,VELLORE,12.9349,79.1468,COUNTERFIETING,13
2007,TAMIL NADU,VELLORE,12.9349,79.1468,HURT/GREVIOUS HURT,647
2007,TAMIL NADU,VELLORE,12.9349,79.1468,DOWRY DEATHS,8
2007,TAMIL NADU,VELLORE,12.9349,79.1468,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,26
2007,TAMIL NADU,VELLORE,12.9349,79.1468,CAUSING DEATH BY NEGLIGENCE,408
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,MURDER,100
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,ATTEMPT TO MURDER,130
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,RAPE,35
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,OTHER RAPE,35
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING & ABDUCTION,43
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,32
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF OTHERS,11
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,DACOITY,5
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,ROBBERY,41
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,BURGLARY,322
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,THEFT,1545
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,RIOTS,55
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,CRIMINAL BREACH OF TRUST,5
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,CHEATING,293
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,COUNTERFIETING,135
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,HURT/GREVIOUS HURT,726
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,DOWRY DEATHS,25
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,46
2008,TAMIL NADU,CHENNAI,13.0826,80.2707,CAUSING DEATH BY NEGLIGENCE,613
2008,TAMIL NADU,COIMBATORE,11.0168,76.9558,MURDER,88
2008,TAMIL NADU,COIMBATORE,11.0168,76.9558,ATTEMPT TO MURDER,77
